A,p,t,R_train_A_p,R_validation_A_p
0,0.1,2.08,1.0,0.34
34,0.1,0.45,0.99,0.38
38,0.1,0.17,0.99,0.38
39,0.1,0.17,0.99,0.38
27,0.1,3.89,1.0,0.36
10,0.1,3.24,1.0,0.24
26,0.1,1.75,1.0,0.36
0,0.2,2.8,1.0,0.36
34,0.2,0.69,0.91,0.44
38,0.2,0.31,0.91,0.44
39,0.2,0.23,0.91,0.44
27,0.2,7.1,1.0,0.39
10,0.2,6.4,1.0,0.26
26,0.2,3.72,1.0,0.39
0,0.3,4.12,1.0,0.36
34,0.3,1.03,0.85,0.48
38,0.3,0.47,0.85,0.48
39,0.3,0.35,0.85,0.48
27,0.3,13.16,1.0,0.37
10,0.3,10.22,1.0,0.29
26,0.3,7.21,1.0,0.39
0,0.4,5.34,1.0,0.42
34,0.4,1.25,0.81,0.49
38,0.4,0.56,0.81,0.49
39,0.4,0.48,0.81,0.49
27,0.4,19.2,1.0,0.39
10,0.4,16.52,1.0,0.3
26,0.4,10.49,1.0,0.41
0,0.5,6.68,1.0,0.39
34,0.5,1.6,0.79,0.48
38,0.5,0.7,0.79,0.48
39,0.5,0.63,0.79,0.48
27,0.5,27.85,1.0,0.43
10,0.5,22.57,1.0,0.32
26,0.5,13.07,1.0,0.45
0,0.6,7.95,1.0,0.43
34,0.6,1.71,0.78,0.5
38,0.6,0.76,0.78,0.5
39,0.6,0.69,0.78,0.5
27,0.6,34.13,1.0,0.44
10,0.6,33.23,1.0,0.32
26,0.6,16.77,1.0,0.44
0,0.7,9.21,1.0,0.4
34,0.7,2.02,0.76,0.5
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
34,1,2.56,0.73,0.52
