A,p,t,R_train_A_p,R_validation_A_p
0,0.1,3.15,0.01,0.01
35,0.1,0.74,0.72,0.36
36,0.1,0.5,0.79,0.37
37,0.1,0.73,0.8,0.37
38,0.1,0.74,0.8,0.37
10,0.1,3.83,1.0,-0.17
0,0.2,7.83,0.01,0.0
35,0.2,1.33,0.67,0.4
36,0.2,0.96,0.77,0.41
37,0.2,1.34,0.78,0.41
38,0.2,1.35,0.78,0.41
10,0.2,10.01,1.0,-0.2
0,0.3,8.61,0.0,0.0
35,0.3,1.84,0.64,0.42
36,0.3,1.52,0.75,0.44
37,0.3,1.97,0.78,0.44
38,0.3,2.03,0.78,0.44
10,0.3,18.78,1.0,-0.04
0,0.4,13.87,0.01,0.01
35,0.4,2.36,0.62,0.44
36,0.4,1.87,0.75,0.46
37,0.4,2.52,0.76,0.46
38,0.4,2.56,0.76,0.46
10,0.4,31.03,1.0,0.07
0,0.5,22.3,0.01,0.02
35,0.5,2.78,0.6,0.44
36,0.5,2.28,0.74,0.47
37,0.5,3.17,0.76,0.47
38,0.5,3.25,0.76,0.47
10,0.5,44.24,1.0,0.12
0,0.6,26.89,0.02,0.02
35,0.6,3.16,0.58,0.45
36,0.6,2.74,0.73,0.47
37,0.6,3.77,0.75,0.47
38,0.6,3.88,0.75,0.47
10,0.6,53.68,1.0,0.16
0,0.7,41.35,0.01,0.01
35,0.7,3.68,0.57,0.46
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
36,1,4.3,0.7,0.48
